verse_number,english_verse,translation_verse
17,Another angel with a sharp sickle then came out of the temple in heaven.,"Na abɔfo foforɛ fili nyameɛso asɔneyɛɛ sua ne anu fitele, na né ye koso otira dadeɛ koateɛ nnaennaen bie."
18,"After this, an angel with power over fire came from the altar and shouted to the angel who had the sickle. He said, “All grapes on earth are ripe! Harvest them with your sharp sickle.”","Na abɔfo foforɛ bɔ ole see so tumi ɔ ofili afɔleɛ bokyea ne anu fitele, na ɔfale komviɛ kandinga teane nu hyirele bɔ otira dadeɛ koateɛ nnaennaen ne kyɛ, “Fa wɔ dadeɛ koateɛ nnaennaen ne tete aseɛ so bobe mmaa biribiraa ne, ofikyɛ ye mma ne aboro.”"
19,The angel swung his sickle on earth and cut off its grapes. He threw them into a pit where they were trampled on as a sign of God's anger.,"Yiti abɔfo ne hwene ye dadeɛ koateɛ ne siele aseɛ so, na ɔtetele aseɛ so bobe mmaa nemɔ, na ogyi guale Nyameɛ ahonehulɛ kumaa piri bɔ betwi nzaa wɔ nu ne anu."
20,"The pit was outside the city, and when the grapes were mashed, blood flowed out. The blood turned into a river that was about","Na betiatiale bobe mmaa ne aso wɔ kumaa bɔ betwi nzaa wɔ nu ne anu, wɔ kuro ne bondua, na mogya fili kumaa bɔ betwi nzaa wɔ nu ne anu hɔle anwuro oodwuli pɔngɔ tendenn, na ɔtengyɛle hɔle kɔyɛ kwanzii ɛyaa nyɔ."
1,"After this, I looked at the sky and saw something else that was strange and important. Seven angels were bringing the seven last terrible troubles. When these are ended, God will no longer be angry.","Afei nwuni sɛngyerɛnneɛ foforɛ bie bɔ ɔte pirikua ná ɔyɛ nwanwa ɔ wɔ nyameɛso: Abɔfo nzoo bɔ betiratira ɛhawo nzoo bɔ ɔpɛ ye bo ɔ, bɔ yeɛ ɔpɛ Nyameɛ ahonehulɛ ne abo ɔ."
2,"Then I saw something that looked like a glass sea mixed with fire, and people were standing on it. They were the ones who had defeated the beast and the idol and the number that tells the name of the beast. God had given them harps,","Na nwuni nikyee bie bɔ ɔte kyɛ neanu po bɔ ɔne see bali afra ɔ. Na bɛ bɔ bali kaka ne ne ye honi ne, yeɛ ye nzorɛhyɛlɛ ne ye dumaa nwo ngondaa so ngonim ne, né begyigyi neanu po ne aso bɔ betiratira Nyameɛ sangoo ɔ."
3,"and they were singing the song his servant Moses and the Lamb had sung. They were singing, “Lord God All-Powerful, you have done great and marvelous things. You are the ruler of all nations, and you do what is right and fair.","Né bɛto Nyameɛ akoaa Mose dwein ne Boaen Ba ne dwein kyɛ, “Tuminiɛ Awurade Nyameɛ, wɔ nnwumaa te mbiri mbri na ɔyɛ nwanwa. Maen maen mɔ Hene, w’atee tengyɛ, na ɔte nahorɛ."
4,"Lord, who doesn't honor and praise your name? You alone are holy, and all nations will come and worship you, because you have shown that you judge with fairness.”","O, Awurade, nwa yeɛ ongosuro wɔ ná ɔngɔhyɛ wɔ dumaa animnyam ɔ? Ofikyɛ wɔ ngome yeɛ ɛte krongron ɔ. Maen maen amukoraa kɔwa kɔɔkoto wɔ, ofikyɛ wɔ ndɛenbualɛ turoloo ne ala ali.”"
5,"After this, I noticed something else in heaven. The sacred tent used for a temple was open.","Na ɛhemɔ asi ne, nneane, na nwuni kyɛ babukye adanzeɛ ɛtena sua asɔneyɛɛ sua ne wɔ nyameɛso."
6,And the seven angels who were bringing the terrible troubles were coming out of it. They were dressed in robes of pure white linen and wore belts made of pure gold.,"Na abɔfo nzoo nemɔ bɔ betiratira ɛhawo nzoo ne, befili asɔneyɛɛ sua ne anu befitele, bɔ né bewurawura nwera fufue hyɛnn, ná bafa sikaa kɔkorɛ abɔsoɛ babobɔ b’afia ɔ."
7,One of the four living creatures gave each of the seven angels a bowl made of gold. These bowls were filled with the anger of God who lives forever and ever.,"Yeɛ abɔdeɛ ateasefoɛ nna nemɔ, bɛ nu ko mane abɔfo nzoo nemɔ sikaa kɔkorɛ kulie nzoo, bɔ Nyameɛ bɔ ɔte ase afebɔɔ ne, ye ahonehulɛ ayi bɛ tɛkyɛ ɔ."
8,The temple quickly filled with smoke from the glory and power of God. No one could enter it until the seven angels had finished pouring out the seven last troubles.,"Na nwosina bɔ ofi Nyameɛ animnyam nu ɔne ye tumi nu ne, ɔyɛle asɔneyɛɛ sua ne anu munguu, na ebiala angora anwura asɔneyɛɛ sua ne anu kɔpem kyɛ abɔfo nzoo nemɔ bɛ hawo ne bo pɛle ɔ."
1,"From the temple I heard a voice shout to the seven angels, “Go and empty the seven bowls of God's anger on the earth.”","Afei ndele komviɛ piri bie bɔ ofi asɔneyɛɛ sua ne anu kyɛ odwudwo kyire abɔfo nzoo nemɔ kyɛ, “Ɛmɔhɔ beehwie bɔ ɔwɔ Nyameɛ ahonehulɛ kulie nzoo ne anu begua aseɛ so.”"
2,The first angel emptied his bowl on the earth. At once ugly and painful sores broke out on everyone who had the mark of the beast and worshiped the idol.,"Yiti abɔfo bɔ oli moa ne hɔle oohwiele bɔ ɔwɔ ye kulie ne anu guale aseɛ so, na kena bɔ ɔbo mvamva ná otutu ɔ tutuli mmenia bɔ bele kaka ne nzorɛhyɛlɛ ne, ɔne bɛ bɔ bɛkotole ye honi ne."
3,"The second angel emptied his bowl on the sea. At once the sea turned into blood like that of a dead person, and every living thing in the sea died.","Na abɔfo bɔ ɔtɔ so nyɔ ne hwiele bɔ ɔwɔ ye kulie ne anu guale ɛpo nu, na ɔkakyili kyɛ efuin mogya, na ɛpo ne anu ngaka amukoraa wuwuli."
4,The third angel emptied his bowl into the rivers and streams. At once they turned to blood.,"Na abɔfo bɔ ɔtɔ so nza ne hwiele bɔ ɔwɔ ye kulie ne anu guale asue mɔ ne asue ti mɔ nu, na bɛkakyili mogya."
5,"Then I heard the angel, who has power over water, say, “You have always been, and you always will be the holy God. You had the right to judge in this way.","Na ndele kyɛ nzue mɔ so abɔfo ne ɔkã kyɛ, “O Krongronniɛ, wɔ bɔ ɛwɔ berɛ, ná ɛwɔ berɛ fi tetetete ɔ, ɛtengyɛ, ofikyɛ sɔ yeɛ abua ndɛen ɔ."
6,They poured out the blood of your people and your prophets. So you gave them blood to drink as they deserve!”,"Na ɔnate kyɛ bahwie anwoteefoɛ ne ngɔmhyɛlɛfoɛ mogya bagua ne ati, wɔ koso ama bɛ mogya maa bano, na bɔ ɔfata bɛ hɔ ɛne.”"
7,"After this, I heard the altar shout, “Yes, Lord God All-Powerful, your judgments are honest and fair.”","Na ndele komviɛ bie bɔ ofi afɔleɛ bokyea ne anu kyɛ, “Amba, O Tuminiɛ Awurade Nyameɛ, wɔ ndɛenbualɛ te nahorɛ na ɔtengyɛ.”"
8,"The fourth angel emptied his bowl on the sun, and it began to scorch people like fire.",Na abɔfo bɔ ɔtɔ so nna ne hwiele bɔ ɔwɔ ye kulie ne anu guale eyia so; na bɛmane ye see tumi kyɛ ɔbɔ gyireingyirein ɔyera mmenia.
9,"Everyone was scorched by its great heat, and all of them cursed the name of God who had power over these terrible troubles. But no one turned to God and praised him.","Na ahuhuro kandinga mane mmenia nwo yerayerale bɛ, na bɛkekane musue dwirɛ betiale Nyameɛ bɔ ole sɔ ɛhawo nemɔ so tumi ne, na banzakyera b’adwene banhyɛ ye animnyam."
10,"The fifth angel emptied his bowl on the throne of the beast. At once darkness covered its kingdom, and its people began biting their tongues in pain.","Na abɔfo bɔ ɔtɔ so nnu ne hwiele bɔ ɔwɔ ye kulie ne anu guale kaka n’ahennie bia ne aso, na ye ahennie ne kakyili awosii; na mmenia fale yealɛ bɛpesale bɛ temverema."
11,"And because of their painful sores, they cursed the God who rules in heaven. But still they did not stop doing evil things.","Na ɔnate ye yealɛ ne bɛ nwo ngena ngena ne ati, bɛkekane musue dwirɛ betiale nyameɛso Nyameɛ ne, na banzakyera b’adwene bamvi bɛ yɔleɛ nwo."
12,"The sixth angel emptied his bowl on the great Euphrates River, and it completely dried up to make a road for the kings from the east.","Na abɔfo bɔ ɔtɔ so nzia ne hwiele bɔ ɔwɔ ye kulie ne anu guale asue piri Yufreti nu, na nu nzue ne wewele, kyɛbɔ okosiesie atee kɔto berɛ kɔma ahemvo mɔ bɔ befi eyia afiteleɛ dɔ ɔ."
13,"An evil spirit that looked like a frog came out of the mouth of the dragon. One also came out of the mouth of the beast, and another out of the mouth of the false prophet.","Na nwuni sunzum nza bie bɔ bɛ nwo nde, bɔ bɛte kyɛ ɛporohyɛen ɔ, kyɛ befi sasrabɔnzam ne noa nu, kaka ne noa nu, yeɛ ngɔmhyɛlɛniɛ ngondomboniɛ ne noa nu befite."
14,"These evil spirits had the power to work miracles. They went to every king on earth, to bring them together for a war against God All-Powerful. But that will be the day of God's great victory.","Bɛte sunzummɔne sunzum mɔ bɔ bɛyɔ nzɛngyerɛnneɛ, bɔ bɛkɔ wiase amukoraa ahemvo mɔ so aporɔ bɛboaboa bɛ noa bɛma koɛ wɔ Tuminiɛ Nyameɛ ye kyẽa piri ne ɔ."
16,Those armies came together in a place that in Hebrew is called Armagedon.,Na bɛboaboale bɛ noa wɔ nekaa bie bɔ Hebri dwudwolɛ nu bɛfrɛ berɛ Amagedon.
17,"As soon as the seventh angel emptied his bowl in the air, a loud voice from the throne in the temple shouted, “It's done!”","Na abɔfo bɔ ɔtɔ so nzoo ne hwiele bɔ ɔwɔ ye kulie ne anu guale mvrama nu. Na komviɛ piri bie fili asɔneyɛɛ sua ne anu, fili ahennie bia ne anu, kyɛ, “Wayie!”"
18,"There were flashes of lightning, roars of thunder, and the worst earthquake in all history.","Na agralaa tetele, komviɛ bie wale, ɔbobɔle nu kurudududu; na aseɛwosolɛ kandinga wale, bɔ ofi mmerɛ bɔ mmenia wale aseɛ so ɔ, aseɛwosolɛ piri sɔa ebie ɔwwale le ɔ."
19,"The great city of Babylon split into three parts, and the cities of other nations fell. So God made Babylon drink from the wine cup filled with his anger.","Kuro piri ne anu hyɛle bue nza, na maen maen nguro mɔ bɔle; na kuro piri Babilɔn nwo ngayeɛ wale Nyameɛ nyunu, kyɛ ɔkɔmaa ɔkɔno ye yaafɛlɛ hahii nzaa kulie ne."
20,"Every island ran away, and the mountains disappeared.","Na supɔ biala nwatili, na bannwu mmokaa biala ko."
1,"One of the seven angels who had emptied the bowls came over and said to me, “Come on! I will show you how God will punish that shameless prostitute who sits on many oceans.","Afei abɔfo nzoo bɔ betiratira kulie nzoo ne, bɛ nu ko wale me berɛ oosele me kyɛ, “Bra ma ngyire wɔ ndɛenbualɛ bɔ bafa babua adwamanbɔlɛniɛ pirikua bɔ ɔte nzue pee so ne ɔ."
2,"Every king on earth has slept with her, and her shameless ways are like wine that has made everyone on earth drunk.”","Ye yeɛ ewiase ahemvo mɔ bɛne ye babɔ adwaman, ná ye adwamanbɔlɛ nzaa ne wabobo aseɛsofoɛ ɔ.”"
3,"With the help of the Spirit, the angel took me into a desert, where I saw a woman sitting on a red beast. The beast was covered with names that were an insult to God, and it had seven heads and ten horns.","Yiti ɔfale me wurale sunzum nu hɔle ɛserɛ so. Na nwuni braa bie bɔ ɔte kaka kɔkorɛ bie aso, bɔ musue dumaa mɔ wɔ ye nwo amukoraa, bɔ ole tire nzoo ne mmɛen buru ɔ."
4,"The woman was dressed in purple and scarlet robes, and she wore jewelry made of gold, precious stones, and pearls. In her hand she held a gold cup filled with the filthy and nasty things she had done.","Né braa ne hera ɛtena kɔkorɛ gonn ne afasebire. Né wafa sikaa kɔkorɛ ne mbembenanneɛ ne afire paa wasiesie ye nwo, na né otira sikaa kɔkorɛ kulie bɔ akyiwadeɛ mɔ ne ye adwamanbɔlɛ fiɛ ne wayi ye tɛkyɛ ɔ."
5,"On her forehead a mysterious name was written: I AM THE GREAT CITY OF BABYLON, THE MOTHER OF EVERY IMMORAL AND FILTHY THING ON EARTH.","Né bahyerɛ dumaa bie bagua ye nwoma so kyɛ, “Mvealeɛ nu dwirɛ! Babilɔn pirikua ne! Aseɛ so adwamanbɔlɛfoɛ ne akyiwadeɛ mɔ bɛ maame!”"
6,"I could tell that the woman was drunk on the blood of God's people who had given their lives for Jesus. This surprising sight amazed me,","Na nwuni kyɛ anwoteefoɛ mogya ne Yesu adanzefoɛ mogya wabo braa ne; na nwuni ye nen, ɔyɛle me nwanwa paa."
7,"and the angel said: Why are you so amazed? I will explain the mystery about this woman and about the beast she is sitting on, with its seven heads and ten horns.","Na abɔfo ne bisale me kyɛ, “Nzu ati yeɛ ɔyɛ wɔ nwanwa ye? Na braa ne ne kaka bɔ ɔsoa ye, bɔ ole tire nzoo ne mmɛen buru ne, ngɔhã bɛ nwo mvealeɛ nu dwirɛ ngohyire wɔ."
8,"The beast you saw is one that used to be and no longer is. It will come back from the deep pit, but only to be destroyed. Everyone on earth whose names were not written in the book of life before the time of creation will be amazed. They will see this beast that used to be and no longer is, but will be once more.","Kaka bɔ enwuni ye ne, mmerɛ bie né ɔwɔ berɛ, nakoso afei de, ɔnne berɛ; na ɔbaafi aseɛ bo dɔ kumaa kuronguronn ne anu fite ba, ná wahɔ ɛsɛkyelɛ nu. Na bɛ bɔ bɛte aseɛ so bɔ bamvi wiase ahyɛaseɛ bangyerɛ bɛ dumaa wɔ ngoa nwomaa ne anu ne, sɛ benwu kaka ne a, ɔkɔyɛ bɛ nwanwa, kyɛ mmerɛ bie né ɔwɔ berɛ, ɔnne berɛ, nakoso ɔwɔ berɛ ɔ."
9,Anyone with wisdom can figure this out. The seven heads that the woman is sitting on stand for seven hills. These heads are also seven kings.,“Na ɛhe hia adwene bɔ nworɛ wɔ nu ɔ: Tire nzoo ne te mmokaa nzoo bɔ braa ne te so ɔ.
10,"Five of the kings are dead. One is ruling now, and the other one has not yet come. But when he does, he will rule for only a little while.","Bɛte ahemvo nzoo. Bɛ nu nnu atɔ ase, ko wɔ berɛ, yeɛ ko ne onnya ɔwwale; na sɛ ɔba a, ɔsɛ kyɛ ɔtena berɛ mmerɛ kãa bie."
11,"You also saw a beast that used to be and no longer is. That beast is one of the seven kings who will return as the eighth king, but only to be destroyed.","Na kaka bɔ mmerɛ bie né ɔwɔ berɛ, ná afei de ɔnne berɛ ko ne, ye komapɛ ne ala yeɛ ɔtɔ so mmɔtwɛ ɔ, nakoso ɔboka nzoo ne aso, na ɔkɔ ɛsɛkyelɛ nu."
12,"The ten horns you saw are ten more kings, who have not yet come into power, and they will rule with the beast for only a short time.","“Na mmɛen buru bɔ enwuni bɛ ne, bɛte ahemvo buru bɔ bɛ sa onnya ɔhhane ahennie ɔ, nakoso bɛne kaka ne bekonya tumi kyɛ ahemvo dɔnhwere ko."
13,They all think alike and will give their power and authority to the beast.,"Bɛ mukoraa bayɛ adwene ko, na bɛkɔfa b’anwoserɛ ne bɛ tumi bɛkɔma kaka ne."
14,"These kings will go to war against the Lamb. But he will defeat them, because he is Lord over all lords and King over all kings. His followers are chosen and special and faithful.","Bɛkɔfa koɛ bɛkɔteta Boaen Ba ne, na Boaen Ba ne koli bɛ so ngonim; ofikyɛ ɔte meneɛ mɔ nu Meneɛ ne ahemvo mɔ nu Hene; na bɛ bɔ bɛboka ye so ne, wafrɛ bɛ, waneanea nu waye bɛ, na bedi nahorɛ.”"
15,The oceans you saw the prostitute sitting on are crowds of people from all races and languages.,"Na osele me kyɛ, “Nzue mɔ bɔ enwuni bɛ, bɔ adwamanbɔlɛniɛ ne ɔte so ne, bɛte mmenia, ɛlɔen, maen maen ne edwudwolɛ mɔ."
16,The ten horns and the beast will start hating the shameless woman. They will strip off her clothes and leave her naked. Then they will eat her flesh and throw the rest of her body into a fire.,"Na mmɛen buru bɔ enwuni bɛ ne, bɛ ne kaka ne bɛkɔpɔ adwamanbɔlɛniɛ ne; bɛkɔyɛ ye pasapasa ná baye ye nwo bato so, bekoli ye naen, ná bafa see bayera ye."
17,God is the one who made these kings all think alike and decide to give their power to the beast. And they will do this until what God has said comes true.,"Ofikyɛ Nyameɛ amaa banya adwene ko kyɛ bɛ́ma ye nhyehyɛleɛ bra nu, kyɛ bénya adwene ko, ná bɛfa b’ahennie ne bɛma kaka ne, kɔpem kyɛ Nyameɛ noa dwirɛ ne kɔwa nu ɔ."
18,The woman you saw is the great city that rules over all kings on earth.,"Na braa bɔ enwuni ye ne, ye ole kuro piri bɔ odi aseɛ so ahemvo mɔ so hene ne.”"
1,"I saw another angel come from heaven. This one had great power, and the earth was bright because of his glory.","Na ɛhemɔ asi ne, nwuni abɔfo foforɛ kyɛ ofi nyameɛso odwu ba ɔ. Né ole tumi piri, na ye animnyam tale aseɛ so."
2,"The angel shouted, “Fallen! Powerful Babylon has fallen and is now the home of demons. It is the den of every filthy spirit and of all unclean birds, and every dirty and hated animal.","Na ɔteane nu serɛserɛ kyɛ, “Kuro piri Babilɔn abɔ, wabɔ! Wakakyi sunzummɔne mɔ b’atenaleɛ ne sunzum fiɛ amukoraa b’awuro ne nnomaa bɔ bɛ nwo nde ná bekyi ɔ amukoraa b’atenaleɛ."
3,"Babylon's evil and immoral wine has made all nations drunk. Every king on earth has slept with her, and every merchant on earth is rich because of her evil desires.”","Ofikyɛ maen maen amukoraa bano ye adwamanbɔlɛ nzaa ne bie, na aseɛ so ahemvo mɔ bɛne ye babɔ adwaman, na aseɛ so dwadifoɛ bɛnate ye anwonya tam mmorosoɛ ne aso banya bɛ nwo.”"
4,"Then I heard another voice from heaven shout, “My people, you must escape from Babylon. Don't take part in her sins and share her punishment.","Na nza ndele komviɛ foforɛ mvili nyameɛso kyɛ, “Me mmenia, ɛ́mɔfi ye nu béfite, ná ɛmɔanyɔ ye bɔne yɔleɛ ne bie, ná ye hawo ne bie amma ɛmɔ so."
5,Her sins are piled as high as heaven. God has remembered the evil she has done.,"Ofikyɛ ye bɔne yɔleɛ noa aboa waadwu nyameɛso, na Nyameɛ akaye ye amumuyɛɛ nemɔ."
6,Treat her as she has treated others. Make her pay double for what she has done. Make her drink twice as much of what she mixed for others.,"Ɛ́mɔtua ye so kerɛ kyɛbɔ otuale ɛmɔ so kerɛ ne, ɛ́mɔtua ye so kerɛ mmɔhoɛ nyɔ, kyɛbɔ ye yɔleɛ te ɔ; kwangoa bɔ nu yeɛ ɔfrafrale ne, ɛ́mɔfra ye mmɔhoɛ nyɔ bɛ́ma ye."
7,"That woman honored herself with a life of luxury. Reward her now with suffering and pain. “Deep in her heart Babylon said, ‘I am the queen! Never will I be a widow or know what it means to be sad.’","Kyɛbɔ osi hyɛle ye nwo animnyam pee ná ɔgyele ye nye wɔ anwonya nu ne, sɔ ala yeɛ ɛ́mɔma ye amaneɛnwunɛ ne aworabɔlɛ ɔ́yɛ pee ɔ. Ofikyɛ ɔhane ye wɔ ye ti anu kyɛ, ‘Nde ɛhemmaa bɔ nde berɛ ɔ, nnde kunaniɛ, na mengoli aworabɔlɛ le.’"
8,"And so, in a single day she will suffer the pain of sorrow, hunger, and death. Fire will destroy her dead body, because her judge is the powerful Lord God.”","Yiti ye hawo ne, ɔkɔwa ye so ɛlɛhomapɛ: ewue ne aworabɔlɛ ne ɛhɔen, na bɛkɔfa see bɛkɔyera ye motoo, ofikyɛ Awurade Nyameɛ bɔ obua ye ndɛen ne, ɔte anwoserɛniɛ.”"
9,"Every king on earth who slept with her and shared in her luxury will mourn. They will weep, when they see the smoke from that fire.","Na aseɛ so ahemvo mɔ bɔ bɛne ye bɔle adwaman ná bɛne ye gyele bɛ nye anwonya nu ne, sɛ benwu nwosina bɔ ofi ye yeralɛ ne anu a, bɛkɔbɔ ye nwo awuye ná basu ye."
